period_label,platform,metric,city_name,region,value,artists
Q3_2024,Spotify,streaming_listeners,Anambra,Anambra,524907.0,372
Q3_2024,Spotify,streaming_listeners,Kano,Kano,480824.0,430
Q3_2024,Spotify,streaming_listeners,Kaduna,Kaduna,432360.0,403
Q3_2024,Spotify,streaming_listeners,Osogbo,Osun,419284.0,322
Q3_2024,Spotify,streaming_listeners,Abakaliki,Ebonyi,388724.0,391
Q3_2024,Spotify,streaming_listeners,Ado Ekiti,Ekiti,338895.0,312
Q3_2024,Spotify,streaming_listeners,Akure,Ondo,245367.0,257
Q3_2024,Spotify,streaming_listeners,Yenagoa,Bayelsa,213962.0,339
Q3_2024,Spotify,streaming_listeners,Katsina,Katsina,75472.0,170
Q3_2024,Spotify,streaming_listeners,Uyo,Akwa Ibom,17196.0,56
Q3_2024,Spotify,streaming_listeners,Bauchi,Bauchi,11561.0,105
Q3_2024,Spotify,streaming_listeners,Bonny,Rivers,6069.0,23
Q3_2024,Spotify,streaming_listeners,Ikorodu,Lagos,5771.0,32
Q3_2024,Spotify,streaming_listeners,Ilorin,Kwara,4339.0,39
Q3_2024,Spotify,streaming_listeners,Ikeja,Lagos,3475.0,73
Q3_2024,Spotify,streaming_listeners,Umuahia,Abia,1021.0,13
Q3_2024,Spotify,streaming_listeners,Abeokuta,Ogun State,818.0,28
Q3_2024,Spotify,streaming_listeners,Oju Ota,Ogun State,628.0,10
Q3_2024,Spotify,streaming_listeners,Gusau,Zamfara,607.0,46
Q3_2024,Spotify,streaming_listeners,Ebute-Lekki,Lagos,506.0,21
Q3_2024,Spotify,streaming_listeners,Hadejia,Jigawa,408.0,40
Q3_2024,Spotify,streaming_listeners,Warri,Delta,385.0,17
Q3_2024,Spotify,streaming_listeners,Oworonshoki,Lagos,369.0,9
Q3_2024,Spotify,streaming_listeners,Yola,Adamawa,128.0,11
Q3_2024,Spotify,streaming_listeners,Lekki,Lagos,115.0,4
Q3_2024,Spotify,streaming_listeners,Magboro,Ogun State,63.0,1
Q3_2024,Spotify,streaming_listeners,Calabar,Cross River,44.0,5
Q3_2024,Spotify,streaming_listeners,Zaria,Kaduna,39.0,11
Q3_2024,Spotify,streaming_listeners,Makurdi,Benue,31.0,11
Q3_2024,Spotify,streaming_listeners,Aba,Abia,30.0,1
Q3_2024,Spotify,streaming_listeners,Jos,Plateau,28.0,11
Q3_2024,Spotify,streaming_listeners,Agege,,25.0,3
Q3_2024,Spotify,streaming_listeners,Ibeju,Lagos,25.0,2
Q3_2024,Spotify,streaming_listeners,Sokoto,Sokoto,11.0,4
Q3_2024,Spotify,streaming_listeners,ife,Osun,8.0,5
Q3_2024,Spotify,streaming_listeners,Ikoyi,Osun,8.0,6
Q3_2024,Spotify,streaming_listeners,Bwari,Federal Capital Territory,3.0,3
Q3_2024,Spotify,streaming_listeners,Eleko,Lagos,3.0,3
Q3_2024,Spotify,streaming_listeners,Ogbomoso,Oyo,3.0,3
Q3_2024,Spotify,streaming_listeners,Egor,Edo State,2.0,2
Q3_2024,Spotify,streaming_listeners,Gwarinpa,Federal Capital Territory,2.0,2
Q3_2024,Spotify,streaming_listeners,Emene,Enugu,2.0,2
Q3_2024,Spotify,streaming_listeners,Minna,Niger,2.0,1
Q3_2024,Spotify,streaming_listeners,Tafa,Federal Capital Territory,2.0,1
Q3_2024,Spotify,streaming_listeners,Ikosi,Lagos,1.0,1
Q3_2024,Spotify,streaming_listeners,Kajola-Letosha,OG,1.0,1
Q3_2024,Spotify,streaming_listeners,Ikotun,Lagos,1.0,1
Q3_2024,Spotify,streaming_listeners,Ogoja,Cross River,1.0,1
Q3_2024,Spotify,streaming_listeners,Gwagwalada,Federal Capital Territory,1.0,1
Q3_2024,Spotify,streaming_listeners,Ede,Osun,1.0,1
Q3_2024,Spotify,streaming_listeners,Ifo,Ogun State,1.0,1
Q3_2024,Spotify,streaming_listeners,Pindiga,Gombe,1.0,1
Q3_2024,Spotify,streaming_listeners,Sagamu,Ogun State,1.0,1
Q3_2024,Spotify,streaming_listeners,Eket,Akwa Ibom,1.0,1
Q3_2024,Spotify,streaming_listeners,Ibafo,Ogun State,1.0,1
Q3_2024,Spotify,streaming_listeners,Owo,Ondo,1.0,1
Q3_2024,Spotify,streaming_listeners,Ijebu Ode,Ogun State,1.0,1
Q3_2024,Spotify,streaming_listeners,Ughoru,Delta,1.0,1
Q3_2024,YouTube,streaming_listeners,Lagos,Lagos,1421447.0,104
Q3_2024,YouTube,streaming_listeners,Port Harcourt,Rivers,443811.0,99
Q3_2024,YouTube,streaming_listeners,Abuja,Federal Capital Territory,361709.0,98
Q3_2024,YouTube,streaming_listeners,Benin City,Edo,56087.0,57
Q3_2024,YouTube,streaming_listeners,Ibadan,Oyo,54187.0,70
Q3_2024,YouTube,streaming_listeners,Ado Ekiti,Ekiti,52570.0,59
Q3_2024,YouTube,streaming_listeners,Ebute-Lekki,Lagos,26868.0,27
Q3_2024,YouTube,streaming_listeners,Kubwa,Federal Capital Territory,6218.0,29
Q3_2024,YouTube,streaming_listeners,Enugu,Enugu,4348.0,23
Q3_2024,YouTube,streaming_listeners,Onitsha,Anambra,805.0,7
Q3_2024,YouTube,streaming_listeners,Abeokuta,Ogun State,457.0,4
Q3_2024,YouTube,streaming_listeners,Pakuro,Ogun State,410.0,4
Q3_2024,YouTube,streaming_listeners,Ikorodu,Lagos,239.0,1
Q3_2024,YouTube,streaming_listeners,Kano,Kano,134.0,3
Q3_2024,YouTube,streaming_listeners,Warri,Delta,68.0,3
Q3_2024,YouTube,streaming_listeners,Agege,,24.0,1
Q3_2024,YouTube,streaming_listeners,Auaba,,12.0,1
Q3_2024,YouTube,streaming_listeners,Iddo Tudunwada,Federal Capital Territory,11.0,1
Q3_2024,YouTube,streaming_listeners,Osogbo,Osun,10.0,1
Q3_2024,YouTube,streaming_listeners,Zaria,Kaduna,9.0,1
Q4_2024,Instagram,social_followers,Lagos,Lagos,107893476.0,187
Q4_2024,Instagram,social_followers,Abuja,Federal Capital Territory,20318345.0,182
Q4_2024,Instagram,social_followers,Port Harcourt,Rivers,5793386.0,167
Q4_2024,Instagram,social_followers,Uyo,Akwa Ibom,1258063.0,70
Q4_2024,Instagram,social_followers,Ado Ekiti,Ekiti,964963.0,65
Q4_2024,Instagram,social_followers,Osogbo,Osun,345928.0,22
Q4_2024,Instagram,social_followers,Yenagoa,Bayelsa,70354.0,13
Q4_2024,Instagram,social_followers,Makurdi,Benue,24037.0,4
Q4_2024,Instagram,social_followers,Bauchi,Bauchi,19683.0,3
Q4_2024,Instagram,social_followers,Zaria,Kaduna,12456.0,2
Q4_2024,Instagram,social_followers,Maiduguri,Borno,12357.0,2
Q4_2024,Instagram,social_followers,Katsina,Katsina,12017.0,2
Q4_2024,Instagram,social_followers,Gombe,Gombe,9888.0,2
Q4_2024,Instagram,social_followers,Birnin Kebbi,Kebbi,7028.0,2
Q4_2024,Instagram,social_followers,Gusau,Zamfara,6254.0,2
Q4_2024,Instagram,social_followers,Jalingo,Taraba,5957.0,3
Q4_2024,Instagram,social_followers,Damaturu,Yobe,5605.0,2
Q4_2024,Instagram,social_followers,Lafia,Nasarawa,1753.0,1
Q4_2024,Instagram,social_followers,Daura,Katsina,1324.0,1
Q4_2024,Spotify,streaming_listeners,Lagos,Lagos,53476252.0,630
Q4_2024,Spotify,streaming_listeners,Abuja,Federal Capital Territory,25446942.0,604
Q4_2024,Spotify,streaming_listeners,Port Harcourt,Rivers,17598599.0,593
Q4_2024,Spotify,streaming_listeners,Ibadan,Oyo,15806737.0,591
Q4_2024,Spotify,streaming_listeners,Benin City,Edo,5501349.0,561
Q4_2024,Spotify,streaming_listeners,Asaba,Delta,2923959.0,494
Q4_2024,Spotify,streaming_listeners,Enugu,Enugu,2213248.0,504
Q4_2024,Spotify,streaming_listeners,Enugwu Ukwu,Anambra,1691501.0,437
Q4_2024,Spotify,streaming_listeners,Ughoru,Delta,1167542.0,411
Q4_2024,Spotify,streaming_listeners,Osogbo,Osun,969294.0,435
Q4_2024,Spotify,streaming_listeners,Jos,Plateau,767387.0,368
Q4_2024,Spotify,streaming_listeners,Kano,Kano,583601.0,442
Q4_2024,Spotify,streaming_listeners,Ado Ekiti,Ekiti,513783.0,361
Q4_2024,Spotify,streaming_listeners,Ilorin,Kwara,491797.0,403
Q4_2024,Spotify,streaming_listeners,Onitsha,Anambra,440467.0,303
Q4_2024,Spotify,streaming_listeners,Kaduna,Kaduna,383611.0,278
Q4_2024,Spotify,streaming_listeners,Abakaliki,Ebonyi,372114.0,418
Q4_2024,Spotify,streaming_listeners,Yenagoa,Bayelsa,319657.0,389
Q4_2024,Spotify,streaming_listeners,Warri,Delta,297126.0,253
Q4_2024,Spotify,streaming_listeners,Liman Katagum,Bauchi,184741.0,189
Q4_2024,Spotify,streaming_listeners,Katsina,Katsina,95485.0,201
Q4_2024,Spotify,streaming_listeners,Umuahia,Abia,32918.0,52
Q4_2024,Spotify,streaming_listeners,Uyo,Akwa Ibom,26208.0,64
Q4_2024,Spotify,streaming_listeners,Ikeja,Lagos,14435.0,111
Q4_2024,Spotify,streaming_listeners,Gusau,Zamfara,1959.0,63
Q4_2024,Spotify,streaming_listeners,Pakuro,Ogun State,866.0,10
Q4_2024,Spotify,streaming_listeners,Oju Ota,Ogun State,849.0,5
Q4_2024,Spotify,streaming_listeners,Hadejia,Jigawa,705.0,46
Q4_2024,Spotify,streaming_listeners,Suleja,Niger,281.0,25
Q4_2024,Spotify,streaming_listeners,Abeokuta,Ogun State,235.0,14
Q4_2024,Spotify,streaming_listeners,Yola,Adamawa,206.0,18
Q4_2024,Spotify,streaming_listeners,Ikorodu,Lagos,100.0,9
Q4_2024,Spotify,streaming_listeners,Ebute-Lekki,Lagos,84.0,6
Q4_2024,Spotify,streaming_listeners,Owerri,Imo,59.0,4
Q4_2024,Spotify,streaming_listeners,Bonny,Rivers,49.0,6
Q4_2024,Spotify,streaming_listeners,Awka,Anambra,43.0,7
Q4_2024,Spotify,streaming_listeners,Oworonshoki,Lagos,19.0,1
Q4_2024,Spotify,streaming_listeners,Sokoto,Sokoto,14.0,6
Q4_2024,Spotify,streaming_listeners,Ikoyi,Osun,9.0,5
Q4_2024,Spotify,streaming_listeners,ife,Osun,6.0,4
Q4_2024,Spotify,streaming_listeners,Makurdi,Benue,6.0,4
Q4_2024,Spotify,streaming_listeners,Ijebu Ode,Ogun State,5.0,4
Q4_2024,Spotify,streaming_listeners,Omu-Aran,Kwara,4.0,2
Q4_2024,Spotify,streaming_listeners,Pindiga,Gombe,2.0,2
Q4_2024,Spotify,streaming_listeners,Osun,OG,2.0,2
Q4_2024,Spotify,streaming_listeners,Egbeda,Rivers,2.0,2
Q4_2024,Spotify,streaming_listeners,Agege,,2.0,2
Q4_2024,Spotify,streaming_listeners,Lekki,Lagos,2.0,2
Q4_2024,Spotify,streaming_listeners,Nsukka,Enugu,2.0,2
Q4_2024,Spotify,streaming_listeners,Iwo,Osun,2.0,2
Q4_2024,Spotify,streaming_listeners,Aso,Federal Capital Territory,2.0,1
Q4_2024,Spotify,streaming_listeners,Ikosi,Lagos,1.0,1
Q4_2024,Spotify,streaming_listeners,Zaria,Kaduna,1.0,1
Q4_2024,Spotify,streaming_listeners,Ikotun,Lagos,1.0,1
Q4_2024,Spotify,streaming_listeners,Keffi,Nasarawa,1.0,1
Q4_2024,Spotify,streaming_listeners,Owo,Ondo,1.0,1
Q4_2024,Spotify,streaming_listeners,Ogbomoso,Oyo,1.0,1
Q4_2024,Spotify,streaming_listeners,Otan Ayegbaju,Osun,1.0,1
Q4_2024,Spotify,streaming_listeners,Egor,Edo State,1.0,1
Q4_2024,YouTube,streaming_listeners,Lagos,Lagos,1916623.0,106
Q4_2024,YouTube,streaming_listeners,Abuja,Federal Capital Territory,425159.0,101
Q4_2024,YouTube,streaming_listeners,Port Harcourt,Rivers,345880.0,99
Q4_2024,YouTube,streaming_listeners,Onitsha,Anambra,269408.0,92
Q4_2024,YouTube,streaming_listeners,Ibadan,Oyo,237448.0,92
Q4_2024,YouTube,streaming_listeners,Ikorodu,Lagos,39914.0,44
Q4_2024,YouTube,streaming_listeners,Ebute-Lekki,Lagos,35392.0,30
Q4_2024,YouTube,streaming_listeners,Kubwa,Federal Capital Territory,29542.0,30
Q4_2024,YouTube,streaming_listeners,Ado Ekiti,Ekiti,3079.0,8
Q4_2024,YouTube,streaming_listeners,Jos,Plateau,761.0,9
Q4_2024,YouTube,streaming_listeners,Benin City,Edo,199.0,6
Q4_2024,YouTube,streaming_listeners,Abeokuta,Ogun State,102.0,2
Q4_2024,YouTube,streaming_listeners,Pakuro,Ogun State,40.0,1
Q4_2024,YouTube,streaming_listeners,Osogbo,Osun,17.0,2
Q4_2024,YouTube,streaming_listeners,Zaria,Kaduna,6.0,1
Q4_2024,YouTube,streaming_listeners,Gwarinpa,Federal Capital Territory,5.0,1
Q4_2024,YouTube,streaming_listeners,Warri,Delta,5.0,1
Q1_2025,Instagram,social_followers,Lagos,Lagos,109185911.0,197
Q1_2025,Instagram,social_followers,Abuja,Federal Capital Territory,21593441.0,190
Q1_2025,Instagram,social_followers,Port Harcourt,Rivers,6051104.0,174
Q1_2025,Instagram,social_followers,Uyo,Akwa Ibom,1379607.0,89
Q1_2025,Instagram,social_followers,Ado Ekiti,Ekiti,1251501.0,75
Q1_2025,Instagram,social_followers,Osogbo,Osun,218035.0,18
Q1_2025,Instagram,social_followers,Makurdi,Benue,35277.0,4
Q1_2025,Instagram,social_followers,Yenagoa,Bayelsa,26656.0,10
Q1_2025,Instagram,social_followers,Bauchi,Bauchi,20028.0,3
Q1_2025,Instagram,social_followers,Maiduguri,Borno,13735.0,2
Q1_2025,Instagram,social_followers,Katsina,Katsina,11199.0,2
Q1_2025,Instagram,social_followers,Gombe,Gombe,10617.0,2
Q1_2025,Instagram,social_followers,Zaria,Kaduna,9195.0,2
Q1_2025,Instagram,social_followers,Damaturu,Yobe,6348.0,2
Q1_2025,Instagram,social_followers,Birnin Kebbi,Kebbi,5981.0,2
Q1_2025,Instagram,social_followers,Gusau,Zamfara,5672.0,2
Q1_2025,Instagram,social_followers,Jalingo,Taraba,4435.0,2
Q1_2025,Instagram,social_followers,Lafia,Nasarawa,2029.0,1
Q1_2025,Instagram,social_followers,Daura,Katsina,1451.0,1
Q1_2025,Instagram,social_followers,Dutse,Jigawa,1298.0,1
Q1_2025,Spotify,streaming_listeners,Lagos,Lagos,47942565.0,634
Q1_2025,Spotify,streaming_listeners,Abuja,Federal Capital Territory,25189239.0,619
Q1_2025,Spotify,streaming_listeners,Port Harcourt,Rivers,17096347.0,609
Q1_2025,Spotify,streaming_listeners,Ibadan,Oyo,14566066.0,612
Q1_2025,Spotify,streaming_listeners,Onitsha,Anambra,6588342.0,558
Q1_2025,Spotify,streaming_listeners,Benin City,Edo,4459457.0,564
Q1_2025,Spotify,streaming_listeners,Owerri,Imo,4453450.0,540
Q1_2025,Spotify,streaming_listeners,Enugu,Enugu,2005714.0,520
Q1_2025,Spotify,streaming_listeners,Enugwu Ukwu,Anambra,1956077.0,427
Q1_2025,Spotify,streaming_listeners,Osogbo,Osun,1848024.0,470
Q1_2025,Spotify,streaming_listeners,Asaba,Delta,1295398.0,464
Q1_2025,Spotify,streaming_listeners,Jos,Plateau,835976.0,475
Q1_2025,Spotify,streaming_listeners,Kano,Kano,605165.0,444
Q1_2025,Spotify,streaming_listeners,Abakaliki,Ebonyi,422346.0,402
Q1_2025,Spotify,streaming_listeners,Yenagoa,Bayelsa,367188.0,377
Q1_2025,Spotify,streaming_listeners,Nnewi,Anambra,298560.0,219
Q1_2025,Spotify,streaming_listeners,Kaduna,Kaduna,264098.0,271
Q1_2025,Spotify,streaming_listeners,Ughoru,Delta,229915.0,203
Q1_2025,Spotify,streaming_listeners,Liman Katagum,Bauchi,143636.0,166
Q1_2025,Spotify,streaming_listeners,Katsina,Katsina,65459.0,168
Q1_2025,Spotify,streaming_listeners,Aba,Abia,36773.0,90
Q1_2025,Spotify,streaming_listeners,Uyo,Akwa Ibom,32981.0,66
Q1_2025,Spotify,streaming_listeners,Ilorin,Kwara,30872.0,86
Q1_2025,Spotify,streaming_listeners,Umuahia,Abia,24160.0,45
Q1_2025,Spotify,streaming_listeners,Ikeja,Lagos,20388.0,100
Q1_2025,Spotify,streaming_listeners,Oju,Benue,7594.0,33
Q1_2025,Spotify,streaming_listeners,Hadejia,Jigawa,2761.0,64
Q1_2025,Spotify,streaming_listeners,Dutse,Jigawa,2164.0,60
Q1_2025,Spotify,streaming_listeners,Ikorodu,Lagos,1697.0,30
Q1_2025,Spotify,streaming_listeners,Gusau,Zamfara,1329.0,55
Q1_2025,Spotify,streaming_listeners,Abeokuta,Ogun State,1316.0,17
Q1_2025,Spotify,streaming_listeners,Pakuro,Ogun State,682.0,13
Q1_2025,Spotify,streaming_listeners,Warri,Delta,632.0,14
Q1_2025,Spotify,streaming_listeners,Abia,AB,582.0,10
Q1_2025,Spotify,streaming_listeners,Ebute-Lekki,Lagos,331.0,18
Q1_2025,Spotify,streaming_listeners,Yola,Adamawa,179.0,16
Q1_2025,Spotify,streaming_listeners,Oju Ota,Ogun State,133.0,3
Q1_2025,Spotify,streaming_listeners,Zaria,Kaduna,99.0,11
Q1_2025,Spotify,streaming_listeners,Otan Ayegbaju,Osun,76.0,10
Q1_2025,Spotify,streaming_listeners,Egbeda,Rivers,70.0,8
Q1_2025,Spotify,streaming_listeners,Akure,Ondo,50.0,1
Q1_2025,Spotify,streaming_listeners,Lekki,Lagos,7.0,4
Q1_2025,Spotify,streaming_listeners,Omu-Aran,Kwara,6.0,4
Q1_2025,Spotify,streaming_listeners,Ado Ekiti,Ekiti,4.0,2
Q1_2025,Spotify,streaming_listeners,Bwari,Federal Capital Territory,3.0,2
Q1_2025,Spotify,streaming_listeners,Ikoyi,Osun,3.0,3
Q1_2025,Spotify,streaming_listeners,Aso,Federal Capital Territory,3.0,2
Q1_2025,Spotify,streaming_listeners,Oworonshoki,Lagos,3.0,3
Q1_2025,Spotify,streaming_listeners,ife,Osun,3.0,3
Q1_2025,Spotify,streaming_listeners,Sokoto,Sokoto,3.0,2
Q1_2025,Spotify,streaming_listeners,Ogbomoso,Oyo,2.0,2
Q1_2025,Spotify,streaming_listeners,Awka,Anambra,2.0,2
Q1_2025,Spotify,streaming_listeners,Ikotun,Lagos,2.0,2
Q1_2025,Spotify,streaming_listeners,Ijebu Ode,Ogun State,2.0,2
Q1_2025,Spotify,streaming_listeners,Sala Orile,Ogun State,1.0,1
Q1_2025,Spotify,streaming_listeners,Onipanu,Oyo,1.0,1
Q1_2025,Spotify,streaming_listeners,Eleko,Lagos,1.0,1
Q1_2025,Spotify,streaming_listeners,Bonny,Rivers,1.0,1
Q1_2025,Spotify,streaming_listeners,Pindiga,Gombe,1.0,1
Q1_2025,Spotify,streaming_listeners,Ado Odo,Ogun State,1.0,1
Q1_2025,Spotify,streaming_listeners,Ogoja,Cross River,1.0,1
Q1_2025,YouTube,streaming_listeners,Lagos,Lagos,1949567.0,108
Q1_2025,YouTube,streaming_listeners,Onitsha,Anambra,521658.0,102
Q1_2025,YouTube,streaming_listeners,Abuja,Federal Capital Territory,506603.0,104
Q1_2025,YouTube,streaming_listeners,Ibadan,Oyo,296270.0,91
Q1_2025,YouTube,streaming_listeners,Port Harcourt,Rivers,217476.0,96
Q1_2025,YouTube,streaming_listeners,Jos,Plateau,58545.0,66
Q1_2025,YouTube,streaming_listeners,Ebute-Lekki,Lagos,26347.0,23
Q1_2025,YouTube,streaming_listeners,Awka,Anambra,22225.0,47
Q1_2025,YouTube,streaming_listeners,Madalla,Federal Capital Territory,8639.0,32
Q1_2025,YouTube,streaming_listeners,Enugu,Enugu,4542.0,21
Q1_2025,YouTube,streaming_listeners,Benin City,Edo,2164.0,7
Q1_2025,YouTube,streaming_listeners,Kubwa,Federal Capital Territory,336.0,1
Q1_2025,YouTube,streaming_listeners,Warri,Delta,141.0,2
Q1_2025,YouTube,streaming_listeners,Zaria,Kaduna,27.0,2
Q1_2025,YouTube,streaming_listeners,Abeokuta,Ogun State,11.0,1
Q1_2025,YouTube,streaming_listeners,Pakuro,Ogun State,6.0,1
Q1_2025,YouTube,streaming_listeners,Ado Ekiti,Ekiti,6.0,1
Q1_2025,YouTube,streaming_listeners,Sagamu,Ogun State,5.0,1
Q2_2025,Instagram,social_followers,Lagos,Lagos,112637216.0,205
Q2_2025,Instagram,social_followers,Abuja,Federal Capital Territory,21631147.0,199
Q2_2025,Instagram,social_followers,Port Harcourt,Rivers,6226503.0,181
Q2_2025,Instagram,social_followers,Uyo,Akwa Ibom,1608651.0,95
Q2_2025,Instagram,social_followers,Ado Ekiti,Ekiti,1327839.0,80
Q2_2025,Instagram,social_followers,Osogbo,Osun,192565.0,19
Q2_2025,Instagram,social_followers,Yenagoa,Bayelsa,59873.0,11
Q2_2025,Instagram,social_followers,Makurdi,Benue,40712.0,7
Q2_2025,Instagram,social_followers,Bauchi,Bauchi,18976.0,3
Q2_2025,Instagram,social_followers,Maiduguri,Borno,12207.0,2
Q2_2025,Instagram,social_followers,Gombe,Gombe,11828.0,2
Q2_2025,Instagram,social_followers,Katsina,Katsina,11147.0,2
Q2_2025,Instagram,social_followers,Zaria,Kaduna,11014.0,2
Q2_2025,Instagram,social_followers,Gusau,Zamfara,6652.0,2
Q2_2025,Instagram,social_followers,Birnin Kebbi,Kebbi,6333.0,2
Q2_2025,Instagram,social_followers,Jalingo,Taraba,5036.0,3
Q2_2025,Instagram,social_followers,Damaturu,YO,4058.0,2
Q2_2025,Spotify,streaming_listeners,Lagos,Lagos,61809208.0,642
Q2_2025,Spotify,streaming_listeners,Abuja,Federal Capital Territory,36184640.0,625
Q2_2025,Spotify,streaming_listeners,Ibadan,Oyo,18623731.0,614
Q2_2025,Spotify,streaming_listeners,Port Harcourt,Rivers,17698044.0,600
Q2_2025,Spotify,streaming_listeners,Benin City,Edo,5716888.0,557
Q2_2025,Spotify,streaming_listeners,Onitsha,Anambra,4648081.0,555
Q2_2025,Spotify,streaming_listeners,Asaba,Delta,3737055.0,551
Q2_2025,Spotify,streaming_listeners,Enugwu Ukwu,Anambra,2853426.0,529
Q2_2025,Spotify,streaming_listeners,Enugu,Enugu,2579180.0,523
Q2_2025,Spotify,streaming_listeners,Owerri,Imo,2335256.0,547
Q2_2025,Spotify,streaming_listeners,Osogbo,Osun,1565977.0,469
Q2_2025,Spotify,streaming_listeners,Kano,Kano,738859.0,448
Q2_2025,Spotify,streaming_listeners,Yenagoa,Bayelsa,437837.0,400
Q2_2025,Spotify,streaming_listeners,Abakaliki,Ebonyi,372169.0,399
Q2_2025,Spotify,streaming_listeners,Ughoru,Delta,311944.0,264
Q2_2025,Spotify,streaming_listeners,Nnewi,Anambra,263661.0,230
Q2_2025,Spotify,streaming_listeners,Ikeja,Lagos,254009.0,319
Q2_2025,Spotify,streaming_listeners,Katsina,Katsina,71684.0,168
Q2_2025,Spotify,streaming_listeners,Aba,Abia,45183.0,97
Q2_2025,Spotify,streaming_listeners,Umueze Anam,Anambra,36480.0,60
Q2_2025,Spotify,streaming_listeners,Hadejia,Jigawa,9222.0,75
Q2_2025,Spotify,streaming_listeners,Oju Ota,Ogun State,2644.0,13
Q2_2025,Spotify,streaming_listeners,Pakuro,Ogun State,1915.0,13
Q2_2025,Spotify,streaming_listeners,Uyo,Akwa Ibom,1299.0,19
Q2_2025,Spotify,streaming_listeners,Dutse,Jigawa,915.0,49
Q2_2025,Spotify,streaming_listeners,Warri,Delta,626.0,15
Q2_2025,Spotify,streaming_listeners,Warri South,Delta State,560.0,10
Q2_2025,Spotify,streaming_listeners,Ikole,Ekiti,330.0,3
Q2_2025,Spotify,streaming_listeners,Yola,Adamawa,268.0,17
Q2_2025,Spotify,streaming_listeners,Zaria,Kaduna,230.0,12
Q2_2025,Spotify,streaming_listeners,Ikorodu,Lagos,192.0,11
Q2_2025,Spotify,streaming_listeners,Ebute-Lekki,Lagos,189.0,7
Q2_2025,Spotify,streaming_listeners,Ikoyi,Osun,122.0,1
Q2_2025,Spotify,streaming_listeners,Awka,Anambra,117.0,1
Q2_2025,Spotify,streaming_listeners,Ojo,Osun,98.0,1
Q2_2025,Spotify,streaming_listeners,Ilorin,Kwara,92.0,7
Q2_2025,Spotify,streaming_listeners,Abeokuta,Ogun State,78.0,2
Q2_2025,Spotify,streaming_listeners,Nkpor,Anambra,76.0,1
Q2_2025,Spotify,streaming_listeners,Agege,,74.0,3
Q2_2025,Spotify,streaming_listeners,Eleko,Lagos,67.0,2
Q2_2025,Spotify,streaming_listeners,Egbeda,Rivers,31.0,5
Q2_2025,Spotify,streaming_listeners,Sokoto,Sokoto,15.0,3
Q2_2025,Spotify,streaming_listeners,Ijebu Ode,Ogun State,9.0,4
Q2_2025,Spotify,streaming_listeners,Kaduna,Kaduna,5.0,5
Q2_2025,Spotify,streaming_listeners,Ipaja,Ogun State,5.0,3
Q2_2025,Spotify,streaming_listeners,Obinze,Imo,4.0,2
Q2_2025,Spotify,streaming_listeners,Ikotun,Lagos,4.0,2
Q2_2025,Spotify,streaming_listeners,Akure,Ondo,3.0,1
Q2_2025,Spotify,streaming_listeners,Oworonshoki,Lagos,2.0,2
Q2_2025,Spotify,streaming_listeners,Ado Ekiti,Ekiti,2.0,2
Q2_2025,Spotify,streaming_listeners,Orile Odo,Oyo,1.0,1
Q2_2025,Spotify,streaming_listeners,Onipanu,Oyo,1.0,1
Q2_2025,Spotify,streaming_listeners,Odeda,Ogun State,1.0,1
Q2_2025,Spotify,streaming_listeners,Otan Ayegbaju,Osun,1.0,1
Q2_2025,Spotify,streaming_listeners,Ifo,Ogun State,1.0,1
Q2_2025,Spotify,streaming_listeners,Maiduguri,Borno,1.0,1
Q2_2025,Spotify,streaming_listeners,Ikoyi Ile,Oyo,1.0,1
Q2_2025,Spotify,streaming_listeners,Iwo,Osun,1.0,1
Q2_2025,Spotify,streaming_listeners,Ado Odo,Ogun State,1.0,1
Q2_2025,Spotify,streaming_listeners,ife,Osun,1.0,1
Q2_2025,Spotify,streaming_listeners,Kwale,Delta,1.0,1
Q2_2025,Spotify,streaming_listeners,Ibeju,Lagos,1.0,1
Q2_2025,YouTube,streaming_listeners,Lagos,Lagos,2380332.0,180
Q2_2025,YouTube,streaming_listeners,Abuja,Federal Capital Territory,725797.0,174
Q2_2025,YouTube,streaming_listeners,Onitsha,Anambra,401756.0,164
Q2_2025,YouTube,streaming_listeners,Ibadan,Oyo,287963.0,151
Q2_2025,YouTube,streaming_listeners,Port Harcourt,Rivers,128497.0,126
Q2_2025,YouTube,streaming_listeners,Ebute-Lekki,Lagos,23245.0,33
Q2_2025,YouTube,streaming_listeners,Ikorodu,Lagos,20489.0,61
Q2_2025,YouTube,streaming_listeners,Zaria,Kaduna,2105.0,15
Q2_2025,YouTube,streaming_listeners,Benin City,Edo,1036.0,11
Q2_2025,YouTube,streaming_listeners,Jos,Plateau,412.0,10
Q2_2025,YouTube,streaming_listeners,Abeokuta,Ogun State,365.0,3
Q2_2025,YouTube,streaming_listeners,Kubwa,Federal Capital Territory,303.0,6
Q2_2025,YouTube,streaming_listeners,Pakuro,Ogun State,152.0,3
Q2_2025,YouTube,streaming_listeners,Agege,,78.0,1
Q2_2025,YouTube,streaming_listeners,Owerri,Imo,42.0,3
Q2_2025,YouTube,streaming_listeners,Lafia,Nasarawa,39.0,1
Q2_2025,YouTube,streaming_listeners,Warri South,Delta State,21.0,1
Q2_2025,YouTube,streaming_listeners,Uyo,Akwa Ibom,13.0,1
Q2_2025,YouTube,streaming_listeners,Warri,Delta,9.0,1
Q2_2025,YouTube,streaming_listeners,Yenagoa,Bayelsa,8.0,1
