entity_type,entity_name,chartmetric_entity_id,variable_name,platform,geo_scope,geo_label,period_label,aggregation_rule,aggregated_value,unit,qoq_change,yoy_change
artist,Show Dem Camp,655429,Spotify_followers_daily,Spotify,global,,Q3_2025,net_change,2067.0,followers,-1352.0,-2079.0
artist,Show Dem Camp,655429,Spotify_followers_daily,Spotify,global,,Q4_2024,net_change,2611.0,followers,-1535.0,
artist,Show Dem Camp,655429,Spotify_followers_daily,Spotify,global,,Q4_2025,net_change,5866.0,followers,3799.0,3255.0
artist,Show Dem Camp,655429,Spotify_monthly_listeners_daily,Spotify,global,,Q1_2024,net_change,12900.0,listeners,,
artist,Show Dem Camp,655429,Spotify_monthly_listeners_daily,Spotify,global,,Q1_2025,net_change,-30989.0,listeners,-26921.0,-43889.0
artist,Show Dem Camp,655429,Spotify_monthly_listeners_daily,Spotify,global,,Q2_2024,net_change,-40838.0,listeners,-53738.0,
artist,Show Dem Camp,655429,Spotify_monthly_listeners_daily,Spotify,global,,Q2_2025,net_change,86610.0,listeners,117599.0,127448.0
artist,Show Dem Camp,655429,Spotify_monthly_listeners_daily,Spotify,global,,Q3_2024,net_change,6924.0,listeners,47762.0,
artist,Show Dem Camp,655429,Spotify_monthly_listeners_daily,Spotify,global,,Q3_2025,net_change,-51857.0,listeners,-138467.0,-58781.0
artist,Show Dem Camp,655429,Spotify_monthly_listeners_daily,Spotify,global,,Q4_2024,net_change,-4068.0,listeners,-10992.0,
artist,Show Dem Camp,655429,Spotify_monthly_listeners_daily,Spotify,global,,Q4_2025,net_change,108256.0,listeners,160113.0,112324.0
artist,Show Dem Camp,655429,Twitter_followers_daily,Twitter,global,,Q1_2024,net_change,-67.0,followers,,
artist,Show Dem Camp,655429,Twitter_followers_daily,Twitter,global,,Q1_2025,net_change,-119.0,followers,270.0,-52.0
artist,Show Dem Camp,655429,Twitter_followers_daily,Twitter,global,,Q2_2024,net_change,351.0,followers,418.0,
artist,Show Dem Camp,655429,Twitter_followers_daily,Twitter,global,,Q2_2025,net_change,33.0,followers,152.0,-318.0
artist,Show Dem Camp,655429,Twitter_followers_daily,Twitter,global,,Q3_2024,net_change,784.0,followers,433.0,
artist,Show Dem Camp,655429,Twitter_followers_daily,Twitter,global,,Q3_2025,net_change,67.0,followers,34.0,-717.0
artist,Show Dem Camp,655429,Twitter_followers_daily,Twitter,global,,Q4_2024,net_change,-389.0,followers,-1173.0,
artist,Show Dem Camp,655429,Twitter_followers_daily,Twitter,global,,Q4_2025,net_change,1342.0,followers,1275.0,1731.0
artist,Show Dem Camp,655429,Wikipedia_views_daily,Wikipedia,global,,Q1_2024,sum,280.0,views,,
artist,Show Dem Camp,655429,Wikipedia_views_daily,Wikipedia,global,,Q1_2025,sum,290.0,views,14.0,10.0
artist,Show Dem Camp,655429,Wikipedia_views_daily,Wikipedia,global,,Q2_2024,sum,304.0,views,24.0,
artist,Show Dem Camp,655429,Wikipedia_views_daily,Wikipedia,global,,Q2_2025,sum,416.0,views,126.0,112.0
artist,Show Dem Camp,655429,Wikipedia_views_daily,Wikipedia,global,,Q3_2024,sum,304.0,views,0.0,
artist,Show Dem Camp,655429,Wikipedia_views_daily,Wikipedia,global,,Q3_2025,sum,299.0,views,-117.0,-5.0
artist,Show Dem Camp,655429,Wikipedia_views_daily,Wikipedia,global,,Q4_2024,sum,276.0,views,-28.0,
artist,Show Dem Camp,655429,Wikipedia_views_daily,Wikipedia,global,,Q4_2025,sum,473.0,views,174.0,197.0
artist,Show Dem Camp,655429,YouTube_subscribers_daily,YouTube,global,,Q1_2024,net_change,0.0,subscribers,,
artist,Show Dem Camp,655429,YouTube_subscribers_daily,YouTube,global,,Q1_2025,net_change,-29.0,subscribers,1.0,-29.0
artist,Show Dem Camp,655429,YouTube_subscribers_daily,YouTube,global,,Q2_2024,net_change,0.0,subscribers,0.0,
artist,Show Dem Camp,655429,YouTube_subscribers_daily,YouTube,global,,Q2_2025,net_change,-29.0,subscribers,0.0,-29.0
artist,Show Dem Camp,655429,YouTube_subscribers_daily,YouTube,global,,Q3_2024,net_change,-126.0,subscribers,-126.0,
artist,Show Dem Camp,655429,YouTube_subscribers_daily,YouTube,global,,Q3_2025,net_change,-29.0,subscribers,0.0,97.0
artist,Show Dem Camp,655429,YouTube_subscribers_daily,YouTube,global,,Q4_2024,net_change,-30.0,subscribers,96.0,
artist,Show Dem Camp,655429,YouTube_subscribers_daily,YouTube,global,,Q4_2025,net_change,-29.0,subscribers,0.0,1.0
artist,Skiibii,680380,Instagram_followers_daily,Instagram,global,,Q1_2024,net_change,71781.0,followers,,
artist,Skiibii,680380,Instagram_followers_daily,Instagram,global,,Q1_2025,net_change,-75458.0,followers,20217.0,-147239.0
artist,Skiibii,680380,Instagram_followers_daily,Instagram,global,,Q2_2024,net_change,13460.0,followers,-58321.0,
artist,Skiibii,680380,Instagram_followers_daily,Instagram,global,,Q2_2025,net_change,-88491.0,followers,-13033.0,-101951.0
artist,Skiibii,680380,Instagram_followers_daily,Instagram,global,,Q3_2024,net_change,-109378.0,followers,-122838.0,
artist,Skiibii,680380,Instagram_followers_daily,Instagram,global,,Q3_2025,net_change,-60504.0,followers,27987.0,48874.0
artist,Skiibii,680380,Instagram_followers_daily,Instagram,global,,Q4_2024,net_change,-95675.0,followers,13703.0,
artist,Skiibii,680380,Instagram_followers_daily,Instagram,global,,Q4_2025,net_change,-33018.0,followers,27486.0,62657.0
artist,Skiibii,680380,Soundcloud_followers_daily,Soundcloud,global,,Q1_2024,net_change,32.0,followers,,
artist,Skiibii,680380,Soundcloud_followers_daily,Soundcloud,global,,Q1_2025,net_change,0.0,followers,,-32.0
artist,Skiibii,680380,Soundcloud_followers_daily,Soundcloud,global,,Q2_2024,net_change,20.0,followers,-12.0,
artist,Skiibii,680380,Soundcloud_followers_daily,Soundcloud,global,,Q2_2025,net_change,3.0,followers,3.0,-17.0
artist,Skiibii,680380,Soundcloud_followers_daily,Soundcloud,global,,Q4_2025,net_change,30.0,followers,,
artist,Skiibii,680380,Spotify_followers_daily,Spotify,global,,Q1_2025,net_change,42591.0,followers,11035.0,
artist,Skiibii,680380,Spotify_followers_daily,Spotify,global,,Q2_2024,net_change,31039.0,followers,,
artist,Skiibii,680380,Spotify_followers_daily,Spotify,global,,Q2_2025,net_change,48852.0,followers,6261.0,17813.0
artist,Skiibii,680380,Spotify_followers_daily,Spotify,global,,Q3_2024,net_change,19713.0,followers,-11326.0,
artist,Skiibii,680380,Spotify_followers_daily,Spotify,global,,Q3_2025,net_change,39356.0,followers,-9496.0,19643.0
artist,Skiibii,680380,Spotify_followers_daily,Spotify,global,,Q4_2024,net_change,31556.0,followers,11843.0,
artist,Skiibii,680380,Spotify_followers_daily,Spotify,global,,Q4_2025,net_change,46466.0,followers,7110.0,14910.0
artist,Skiibii,680380,Spotify_monthly_listeners_daily,Spotify,global,,Q1_2024,net_change,-11952.0,listeners,,
artist,Skiibii,680380,Spotify_monthly_listeners_daily,Spotify,global,,Q1_2025,net_change,-164833.0,listeners,-299088.0,-152881.0
artist,Skiibii,680380,Spotify_monthly_listeners_daily,Spotify,global,,Q2_2024,net_change,-62192.0,listeners,-50240.0,
artist,Skiibii,680380,Spotify_monthly_listeners_daily,Spotify,global,,Q2_2025,net_change,102453.0,listeners,267286.0,164645.0
artist,Skiibii,680380,Spotify_monthly_listeners_daily,Spotify,global,,Q3_2024,net_change,-86585.0,listeners,-24393.0,
artist,Skiibii,680380,Spotify_monthly_listeners_daily,Spotify,global,,Q3_2025,net_change,-98245.0,listeners,-200698.0,-11660.0
artist,Skiibii,680380,Spotify_monthly_listeners_daily,Spotify,global,,Q4_2024,net_change,134255.0,listeners,220840.0,
artist,Skiibii,680380,Spotify_monthly_listeners_daily,Spotify,global,,Q4_2025,net_change,146785.0,listeners,245030.0,12530.0
artist,Skiibii,680380,TikTok_followers_daily,TikTok,global,,Q1_2024,net_change,-1100.0,followers,,
artist,Skiibii,680380,TikTok_followers_daily,TikTok,global,,Q1_2025,net_change,5500.0,followers,3100.0,6600.0
artist,Skiibii,680380,TikTok_followers_daily,TikTok,global,,Q2_2024,net_change,10800.0,followers,11900.0,
artist,Skiibii,680380,TikTok_followers_daily,TikTok,global,,Q2_2025,net_change,-3480.0,followers,-8980.0,-14280.0
artist,Skiibii,680380,TikTok_followers_daily,TikTok,global,,Q3_2024,net_change,22650.0,followers,11850.0,
artist,Skiibii,680380,TikTok_followers_daily,TikTok,global,,Q3_2025,net_change,182.0,followers,3662.0,-22468.0
artist,Skiibii,680380,TikTok_followers_daily,TikTok,global,,Q4_2024,net_change,2400.0,followers,-20250.0,
artist,Skiibii,680380,TikTok_followers_daily,TikTok,global,,Q4_2025,net_change,-1080.0,followers,-1262.0,-3480.0
artist,Skiibii,680380,TikTok_likes_daily,TikTok,global,,Q1_2024,net_change,0.0,likes,,
artist,Skiibii,680380,TikTok_likes_daily,TikTok,global,,Q1_2025,net_change,90588.0,likes,-2129.0,90588.0
artist,Skiibii,680380,TikTok_likes_daily,TikTok,global,,Q2_2024,net_change,0.0,likes,0.0,
artist,Skiibii,680380,TikTok_likes_daily,TikTok,global,,Q2_2025,net_change,-5454.0,likes,-96042.0,-5454.0
artist,Skiibii,680380,TikTok_likes_daily,TikTok,global,,Q3_2024,net_change,284416.0,likes,284416.0,
artist,Skiibii,680380,TikTok_likes_daily,TikTok,global,,Q4_2024,net_change,92717.0,likes,-191699.0,
artist,Skiibii,680380,TikTok_likes_daily,TikTok,global,,Q4_2025,net_change,126166.0,likes,,33449.0
artist,Skiibii,680380,Twitter_followers_daily,Twitter,global,,Q1_2024,net_change,164.0,followers,,
artist,Skiibii,680380,Twitter_followers_daily,Twitter,global,,Q1_2025,net_change,1006.0,followers,181.0,842.0
artist,Skiibii,680380,Twitter_followers_daily,Twitter,global,,Q2_2024,net_change,-1336.0,followers,-1500.0,
artist,Skiibii,680380,Twitter_followers_daily,Twitter,global,,Q2_2025,net_change,1346.0,followers,340.0,2682.0
artist,Skiibii,680380,Twitter_followers_daily,Twitter,global,,Q3_2024,net_change,-1513.0,followers,-177.0,
artist,Skiibii,680380,Twitter_followers_daily,Twitter,global,,Q3_2025,net_change,1556.0,followers,210.0,3069.0
artist,Skiibii,680380,Twitter_followers_daily,Twitter,global,,Q4_2024,net_change,825.0,followers,2338.0,
artist,Skiibii,680380,Twitter_followers_daily,Twitter,global,,Q4_2025,net_change,-1381.0,followers,-2937.0,-2206.0
artist,Skiibii,680380,YouTube_subscribers_daily,YouTube,global,,Q1_2024,net_change,4000.0,subscribers,,
artist,Skiibii,680380,YouTube_subscribers_daily,YouTube,global,,Q1_2025,net_change,4333.0,subscribers,390.0,333.0
artist,Skiibii,680380,YouTube_subscribers_daily,YouTube,global,,Q2_2024,net_change,5000.0,subscribers,1000.0,
artist,Skiibii,680380,YouTube_subscribers_daily,YouTube,global,,Q2_2025,net_change,3905.0,subscribers,-428.0,-1095.0
artist,Skiibii,680380,YouTube_subscribers_daily,YouTube,global,,Q3_2024,net_change,4136.0,subscribers,-864.0,
artist,Skiibii,680380,YouTube_subscribers_daily,YouTube,global,,Q3_2025,net_change,4340.0,subscribers,435.0,204.0
artist,Skiibii,680380,YouTube_subscribers_daily,YouTube,global,,Q4_2024,net_change,3943.0,subscribers,-193.0,
artist,Skiibii,680380,YouTube_subscribers_daily,YouTube,global,,Q4_2025,net_change,3168.0,subscribers,-1172.0,-775.0
artist,Small Doctor,515515,Spotify_followers_daily,Spotify,global,,Q1_2024,net_change,16122.0,followers,,
artist,Small Doctor,515515,Spotify_followers_daily,Spotify,global,,Q1_2025,net_change,2698.0,followers,-475.0,-13424.0
artist,Small Doctor,515515,Spotify_followers_daily,Spotify,global,,Q2_2024,net_change,15190.0,followers,-932.0,
artist,Small Doctor,515515,Spotify_followers_daily,Spotify,global,,Q2_2025,net_change,1950.0,followers,-748.0,-13240.0
artist,Small Doctor,515515,Spotify_followers_daily,Spotify,global,,Q3_2024,net_change,7238.0,followers,-7952.0,
artist,Small Doctor,515515,Spotify_followers_daily,Spotify,global,,Q3_2025,net_change,4511.0,followers,2561.0,-2727.0
artist,Small Doctor,515515,Spotify_followers_daily,Spotify,global,,Q4_2024,net_change,3173.0,followers,-4065.0,
artist,Small Doctor,515515,Spotify_followers_daily,Spotify,global,,Q4_2025,net_change,5378.0,followers,867.0,2205.0
artist,Small Doctor,515515,Spotify_monthly_listeners_daily,Spotify,global,,Q1_2024,net_change,2025.0,listeners,,
artist,Small Doctor,515515,Spotify_monthly_listeners_daily,Spotify,global,,Q1_2025,net_change,-4332.0,listeners,-10179.0,-6357.0
artist,Small Doctor,515515,Spotify_monthly_listeners_daily,Spotify,global,,Q2_2024,net_change,-5033.0,listeners,-7058.0,
artist,Small Doctor,515515,Spotify_monthly_listeners_daily,Spotify,global,,Q2_2025,net_change,11946.0,listeners,16278.0,16979.0
artist,Small Doctor,515515,Spotify_monthly_listeners_daily,Spotify,global,,Q3_2024,net_change,5061.0,listeners,10094.0,
artist,Small Doctor,515515,Spotify_monthly_listeners_daily,Spotify,global,,Q3_2025,net_change,-2442.0,listeners,-14388.0,-7503.0
artist,Small Doctor,515515,Spotify_monthly_listeners_daily,Spotify,global,,Q4_2024,net_change,5847.0,listeners,786.0,
artist,Small Doctor,515515,Twitter_followers_daily,Twitter,global,,Q2_2024,net_change,0.0,followers,,
artist,Small Doctor,515515,YouTube_subscribers_daily,YouTube,global,,Q1_2024,net_change,200.0,subscribers,,
artist,Small Doctor,515515,YouTube_subscribers_daily,YouTube,global,,Q1_2025,net_change,228.0,subscribers,-171.0,28.0
artist,Small Doctor,515515,YouTube_subscribers_daily,YouTube,global,,Q2_2024,net_change,300.0,subscribers,100.0,
artist,Small Doctor,515515,YouTube_subscribers_daily,YouTube,global,,Q2_2025,net_change,604.0,subscribers,376.0,304.0
artist,Small Doctor,515515,YouTube_subscribers_daily,YouTube,global,,Q3_2024,net_change,287.0,subscribers,-13.0,
artist,Small Doctor,515515,YouTube_subscribers_daily,YouTube,global,,Q3_2025,net_change,264.0,subscribers,-340.0,-23.0
artist,Small Doctor,515515,YouTube_subscribers_daily,YouTube,global,,Q4_2024,net_change,399.0,subscribers,112.0,
artist,Small Doctor,515515,YouTube_subscribers_daily,YouTube,global,,Q4_2025,net_change,469.0,subscribers,205.0,70.0
artist,Solidstar,92994,Instagram_followers_daily,Instagram,global,,Q1_2024,net_change,33967.0,followers,,
artist,Solidstar,92994,Instagram_followers_daily,Instagram,global,,Q1_2025,net_change,-12069.0,followers,2836.0,-46036.0
artist,Solidstar,92994,Instagram_followers_daily,Instagram,global,,Q2_2024,net_change,20414.0,followers,-13553.0,
artist,Solidstar,92994,Instagram_followers_daily,Instagram,global,,Q2_2025,net_change,-11075.0,followers,994.0,-31489.0
artist,Solidstar,92994,Instagram_followers_daily,Instagram,global,,Q3_2024,net_change,-7032.0,followers,-27446.0,
artist,Solidstar,92994,Instagram_followers_daily,Instagram,global,,Q3_2025,net_change,0.0,followers,11075.0,7032.0
artist,Solidstar,92994,Instagram_followers_daily,Instagram,global,,Q4_2024,net_change,-14905.0,followers,-7873.0,
artist,Solidstar,92994,Instagram_followers_daily,Instagram,global,,Q4_2025,net_change,0.0,followers,0.0,14905.0
artist,Solidstar,92994,Spotify_followers_daily,Spotify,global,,Q1_2024,net_change,8638.0,followers,,
artist,Solidstar,92994,Spotify_followers_daily,Spotify,global,,Q1_2025,net_change,1777.0,followers,260.0,-6861.0
artist,Solidstar,92994,Spotify_followers_daily,Spotify,global,,Q2_2024,net_change,8445.0,followers,-193.0,
artist,Solidstar,92994,Spotify_followers_daily,Spotify,global,,Q2_2025,net_change,1214.0,followers,-563.0,-7231.0
artist,Solidstar,92994,Spotify_followers_daily,Spotify,global,,Q3_2024,net_change,3931.0,followers,-4514.0,
artist,Solidstar,92994,Spotify_followers_daily,Spotify,global,,Q3_2025,net_change,3855.0,followers,2641.0,-76.0
artist,Solidstar,92994,Spotify_followers_daily,Spotify,global,,Q4_2024,net_change,1517.0,followers,-2414.0,
artist,Solidstar,92994,Spotify_followers_daily,Spotify,global,,Q4_2025,net_change,2996.0,followers,-859.0,1479.0
artist,Solidstar,92994,Spotify_monthly_listeners_daily,Spotify,global,,Q1_2024,net_change,30966.0,listeners,,
artist,Solidstar,92994,Spotify_monthly_listeners_daily,Spotify,global,,Q1_2025,net_change,5448.0,listeners,-591.0,-25518.0
artist,Solidstar,92994,Spotify_monthly_listeners_daily,Spotify,global,,Q2_2024,net_change,-5047.0,listeners,-36013.0,
artist,Solidstar,92994,Spotify_monthly_listeners_daily,Spotify,global,,Q2_2025,net_change,3291.0,listeners,-2157.0,8338.0
artist,Solidstar,92994,Spotify_monthly_listeners_daily,Spotify,global,,Q3_2024,net_change,-21152.0,listeners,-16105.0,
artist,Solidstar,92994,Spotify_monthly_listeners_daily,Spotify,global,,Q3_2025,net_change,19418.0,listeners,16127.0,40570.0
artist,Solidstar,92994,Spotify_monthly_listeners_daily,Spotify,global,,Q4_2024,net_change,6039.0,listeners,27191.0,
artist,Sound Sultan,249694,Instagram_followers_daily,Instagram,global,,Q1_2024,net_change,-5898.0,followers,,
artist,Sound Sultan,249694,Instagram_followers_daily,Instagram,global,,Q1_2025,net_change,-10709.0,followers,1702.0,-4811.0
artist,Sound Sultan,249694,Instagram_followers_daily,Instagram,global,,Q2_2024,net_change,-4882.0,followers,1016.0,
artist,Sound Sultan,249694,Instagram_followers_daily,Instagram,global,,Q2_2025,net_change,-8854.0,followers,1855.0,-3972.0
artist,Sound Sultan,249694,Instagram_followers_daily,Instagram,global,,Q3_2024,net_change,-18984.0,followers,-14102.0,
artist,Sound Sultan,249694,Instagram_followers_daily,Instagram,global,,Q4_2024,net_change,-12411.0,followers,6573.0,
artist,Sound Sultan,249694,Soundcloud_followers_daily,Soundcloud,global,,Q1_2024,net_change,-2.0,followers,,
artist,Sound Sultan,249694,Soundcloud_followers_daily,Soundcloud,global,,Q1_2025,net_change,0.0,followers,0.0,2.0
artist,Sound Sultan,249694,Soundcloud_followers_daily,Soundcloud,global,,Q2_2024,net_change,0.0,followers,2.0,
artist,Sound Sultan,249694,Soundcloud_followers_daily,Soundcloud,global,,Q2_2025,net_change,0.0,followers,0.0,0.0
artist,Sound Sultan,249694,Soundcloud_followers_daily,Soundcloud,global,,Q3_2024,net_change,0.0,followers,0.0,
artist,Sound Sultan,249694,Soundcloud_followers_daily,Soundcloud,global,,Q3_2025,net_change,0.0,followers,0.0,0.0
artist,Sound Sultan,249694,Soundcloud_followers_daily,Soundcloud,global,,Q4_2024,net_change,0.0,followers,0.0,
artist,Sound Sultan,249694,Soundcloud_followers_daily,Soundcloud,global,,Q4_2025,net_change,1.0,followers,1.0,1.0
artist,Sound Sultan,249694,Spotify_followers_daily,Spotify,global,,Q1_2024,net_change,4750.0,followers,,
artist,Sound Sultan,249694,Spotify_followers_daily,Spotify,global,,Q1_2025,net_change,2918.0,followers,737.0,-1832.0
artist,Sound Sultan,249694,Spotify_followers_daily,Spotify,global,,Q2_2024,net_change,4906.0,followers,156.0,
artist,Sound Sultan,249694,Spotify_followers_daily,Spotify,global,,Q2_2025,net_change,1730.0,followers,-1188.0,-3176.0
artist,Sound Sultan,249694,Spotify_followers_daily,Spotify,global,,Q3_2024,net_change,2816.0,followers,-2090.0,
artist,Sound Sultan,249694,Spotify_followers_daily,Spotify,global,,Q3_2025,net_change,3808.0,followers,2078.0,992.0
artist,Sound Sultan,249694,Spotify_followers_daily,Spotify,global,,Q4_2024,net_change,2181.0,followers,-635.0,
artist,Sound Sultan,249694,Spotify_followers_daily,Spotify,global,,Q4_2025,net_change,2662.0,followers,-1146.0,481.0
artist,Sound Sultan,249694,Spotify_monthly_listeners_daily,Spotify,global,,Q1_2024,net_change,5029.0,listeners,,
artist,Sound Sultan,249694,Spotify_monthly_listeners_daily,Spotify,global,,Q1_2025,net_change,5812.0,listeners,6866.0,783.0
artist,Sound Sultan,249694,Spotify_monthly_listeners_daily,Spotify,global,,Q2_2024,net_change,850.0,listeners,-4179.0,
artist,Sound Sultan,249694,Spotify_monthly_listeners_daily,Spotify,global,,Q2_2025,net_change,-559.0,listeners,-6371.0,-1409.0
artist,Sound Sultan,249694,Spotify_monthly_listeners_daily,Spotify,global,,Q3_2024,net_change,2567.0,listeners,1717.0,
artist,Sound Sultan,249694,Spotify_monthly_listeners_daily,Spotify,global,,Q3_2025,net_change,24821.0,listeners,25380.0,22254.0
artist,Sound Sultan,249694,Spotify_monthly_listeners_daily,Spotify,global,,Q4_2024,net_change,-1054.0,listeners,-3621.0,
artist,Sound Sultan,249694,Spotify_monthly_listeners_daily,Spotify,global,,Q4_2025,net_change,1461.0,listeners,-23360.0,2515.0
artist,Sound Sultan,249694,Wikipedia_views_daily,Wikipedia,global,,Q1_2024,sum,5064.0,views,,
artist,Sound Sultan,249694,Wikipedia_views_daily,Wikipedia,global,,Q1_2025,sum,4089.0,views,-80.0,-975.0
artist,Sound Sultan,249694,Wikipedia_views_daily,Wikipedia,global,,Q2_2024,sum,4306.0,views,-758.0,
artist,Sound Sultan,249694,Wikipedia_views_daily,Wikipedia,global,,Q2_2025,sum,4305.0,views,216.0,-1.0
artist,Sound Sultan,249694,Wikipedia_views_daily,Wikipedia,global,,Q3_2024,sum,3543.0,views,-763.0,
artist,Sound Sultan,249694,Wikipedia_views_daily,Wikipedia,global,,Q3_2025,sum,6217.0,views,1912.0,2674.0
artist,Sound Sultan,249694,Wikipedia_views_daily,Wikipedia,global,,Q4_2024,sum,4169.0,views,626.0,
artist,Sound Sultan,249694,Wikipedia_views_daily,Wikipedia,global,,Q4_2025,sum,5863.0,views,-354.0,1694.0
artist,Sound Sultan,249694,YouTube_subscribers_daily,YouTube,global,,Q1_2024,net_change,200.0,subscribers,,
artist,Sound Sultan,249694,YouTube_subscribers_daily,YouTube,global,,Q1_2025,net_change,272.0,subscribers,-79.0,72.0
artist,Sound Sultan,249694,YouTube_subscribers_daily,YouTube,global,,Q2_2024,net_change,248.0,subscribers,48.0,
artist,Sound Sultan,249694,YouTube_subscribers_daily,YouTube,global,,Q2_2025,net_change,236.0,subscribers,-36.0,-12.0
artist,Sound Sultan,249694,YouTube_subscribers_daily,YouTube,global,,Q3_2024,net_change,166.0,subscribers,-82.0,
artist,Sound Sultan,249694,YouTube_subscribers_daily,YouTube,global,,Q3_2025,net_change,232.0,subscribers,-4.0,66.0
artist,Sound Sultan,249694,YouTube_subscribers_daily,YouTube,global,,Q4_2024,net_change,351.0,subscribers,185.0,
artist,Sound Sultan,249694,YouTube_subscribers_daily,YouTube,global,,Q4_2025,net_change,182.0,subscribers,-50.0,-169.0
artist,Tay Iwar,565281,Bandsintown_followers_daily,Bandsintown,global,,Q1_2025,net_change,239.0,followers,-14.0,
artist,Tay Iwar,565281,Bandsintown_followers_daily,Bandsintown,global,,Q2_2025,net_change,-3622.0,followers,-3861.0,
artist,Tay Iwar,565281,Bandsintown_followers_daily,Bandsintown,global,,Q3_2025,net_change,432.0,followers,4054.0,
artist,Tay Iwar,565281,Bandsintown_followers_daily,Bandsintown,global,,Q4_2024,net_change,253.0,followers,,
artist,Tay Iwar,565281,Bandsintown_followers_daily,Bandsintown,global,,Q4_2025,net_change,214.0,followers,-218.0,-39.0
artist,Tay Iwar,565281,Instagram_followers_daily,Instagram,global,,Q1_2024,net_change,-1239.0,followers,,
artist,Tay Iwar,565281,Instagram_followers_daily,Instagram,global,,Q1_2025,net_change,-1554.0,followers,-468.0,-315.0
artist,Tay Iwar,565281,Instagram_followers_daily,Instagram,global,,Q2_2024,net_change,-1362.0,followers,-123.0,
artist,Tay Iwar,565281,Instagram_followers_daily,Instagram,global,,Q2_2025,net_change,1363.0,followers,2917.0,2725.0
artist,Tay Iwar,565281,Instagram_followers_daily,Instagram,global,,Q3_2024,net_change,-6176.0,followers,-4814.0,
artist,Tay Iwar,565281,Instagram_followers_daily,Instagram,global,,Q3_2025,net_change,-471.0,followers,-1834.0,5705.0
artist,Tay Iwar,565281,Instagram_followers_daily,Instagram,global,,Q4_2024,net_change,-1086.0,followers,5090.0,
artist,Tay Iwar,565281,Instagram_followers_daily,Instagram,global,,Q4_2025,net_change,-131.0,followers,340.0,955.0
artist,Tay Iwar,565281,Soundcloud_followers_daily,Soundcloud,global,,Q1_2024,net_change,64.0,followers,,
artist,Tay Iwar,565281,Soundcloud_followers_daily,Soundcloud,global,,Q1_2025,net_change,46.0,followers,0.0,-18.0
artist,Tay Iwar,565281,Soundcloud_followers_daily,Soundcloud,global,,Q2_2024,net_change,53.0,followers,-11.0,
artist,Tay Iwar,565281,Soundcloud_followers_daily,Soundcloud,global,,Q2_2025,net_change,96.0,followers,50.0,43.0
artist,Tay Iwar,565281,Soundcloud_followers_daily,Soundcloud,global,,Q3_2024,net_change,52.0,followers,-1.0,
artist,Tay Iwar,565281,Soundcloud_followers_daily,Soundcloud,global,,Q3_2025,net_change,74.0,followers,-22.0,22.0
artist,Tay Iwar,565281,Soundcloud_followers_daily,Soundcloud,global,,Q4_2024,net_change,46.0,followers,-6.0,
artist,Tay Iwar,565281,Soundcloud_followers_daily,Soundcloud,global,,Q4_2025,net_change,51.0,followers,-23.0,5.0
artist,Tay Iwar,565281,Spotify_followers_daily,Spotify,global,,Q1_2024,net_change,3201.0,followers,,
artist,Tay Iwar,565281,Spotify_followers_daily,Spotify,global,,Q1_2025,net_change,2639.0,followers,-1932.0,-562.0
artist,Tay Iwar,565281,Spotify_followers_daily,Spotify,global,,Q2_2024,net_change,2939.0,followers,-262.0,
artist,Tay Iwar,565281,Spotify_followers_daily,Spotify,global,,Q2_2025,net_change,4224.0,followers,1585.0,1285.0
artist,Tay Iwar,565281,Spotify_followers_daily,Spotify,global,,Q3_2024,net_change,3207.0,followers,268.0,
artist,Tay Iwar,565281,Spotify_followers_daily,Spotify,global,,Q3_2025,net_change,3219.0,followers,-1005.0,12.0
artist,Tay Iwar,565281,Spotify_followers_daily,Spotify,global,,Q4_2024,net_change,4571.0,followers,1364.0,
artist,Tay Iwar,565281,Spotify_followers_daily,Spotify,global,,Q4_2025,net_change,5355.0,followers,2136.0,784.0
artist,Tay Iwar,565281,Spotify_monthly_listeners_daily,Spotify,global,,Q1_2024,net_change,-169643.0,listeners,,
artist,Tay Iwar,565281,Spotify_monthly_listeners_daily,Spotify,global,,Q2_2024,net_change,59296.0,listeners,228939.0,
artist,Tay Iwar,565281,Spotify_monthly_listeners_daily,Spotify,global,,Q2_2025,net_change,18692.0,listeners,,-40604.0
artist,Tay Iwar,565281,Spotify_monthly_listeners_daily,Spotify,global,,Q3_2024,net_change,-70060.0,listeners,-129356.0,
artist,Tay Iwar,565281,Spotify_monthly_listeners_daily,Spotify,global,,Q4_2024,net_change,113562.0,listeners,183622.0,
artist,Tay Iwar,565281,Spotify_monthly_listeners_daily,Spotify,global,,Q4_2025,net_change,-162157.0,listeners,,-275719.0
artist,Tay Iwar,565281,TikTok_followers_daily,TikTok,global,,Q1_2024,net_change,26.0,followers,,
artist,Tay Iwar,565281,TikTok_followers_daily,TikTok,global,,Q1_2025,net_change,120.0,followers,52.0,94.0
artist,Tay Iwar,565281,TikTok_followers_daily,TikTok,global,,Q2_2024,net_change,30.0,followers,4.0,
artist,Tay Iwar,565281,TikTok_followers_daily,TikTok,global,,Q2_2025,net_change,119.0,followers,-1.0,89.0
artist,Tay Iwar,565281,TikTok_followers_daily,TikTok,global,,Q3_2024,net_change,68.0,followers,38.0,
artist,Tay Iwar,565281,TikTok_followers_daily,TikTok,global,,Q3_2025,net_change,258.0,followers,139.0,190.0
artist,Tay Iwar,565281,TikTok_followers_daily,TikTok,global,,Q4_2024,net_change,68.0,followers,0.0,
